,time,code,open,high,low,close,volume,amount,open_interest
24,2011-02-14 15:00:00,szse.399999,965.4582449129133,991.3375963162055,956.6079781690042,983.3346035018675,3779649.4460629686,6176171824.068809,
25,2011-02-15 15:00:00,szse.399999,983.7811980711617,1004.2034322086149,973.8349625514975,983.5034620454721,3818059.8139637676,5955951065.694853,
26,2011-02-16 15:00:00,szse.399999,979.764243502422,1000.9592018872354,970.7285680936042,993.8928462907443,3122205.0897712903,4799424135.945727,
27,2011-02-17 15:00:00,szse.399999,993.4982352150021,1013.7944596972975,978.3178461513821,999.8316254127859,2982658.9381421236,4622456166.07305,
28,2011-02-18 15:00:00,szse.399999,998.0244854941226,1015.4660302279492,978.8483820882976,994.271474568786,2731519.7498579384,4628645308.989318,
29,2011-02-21 15:00:00,szse.399999,986.2562051250665,1016.5941419908905,979.2689556912543,1009.9999513802971,2637170.7025003186,4216427603.30334,
30,2011-02-22 15:00:00,szse.399999,1009.1113459654206,1016.5589873577206,962.9948765734995,969.974170329415,3948498.2618407747,6259028872.802752,
31,2011-02-23 15:00:00,szse.399999,966.50372623414,991.7018412170634,958.3003696129863,980.8378669135458,2241110.682533122,3561467486.0142345,
32,2011-02-24 15:00:00,szse.399999,977.9910346908941,996.163127084536,966.3105996736672,983.3205130959597,2111221.6772442143,3246186184.563262,
33,2011-02-25 15:00:00,szse.399999,983.1994505348958,997.8848023979457,965.4851256850937,983.8802715778397,2013919.0431919803,3264961193.0224504,
34,2011-02-28 15:00:00,szse.399999,984.3866333552636,1002.2754245175275,972.4131788501651,993.9346532825894,2397132.359176755,3740721870.339739,
35,2011-03-01 15:00:00,szse.399999,996.1730834112003,1021.0985618583728,985.3292096235921,1002.8496558110127,3445951.4038245706,4989111329.840176,
36,2011-03-02 15:00:00,szse.399999,996.7170728445896,1011.7004038124649,979.695265251217,1002.2106298266931,2689108.606406761,4420258836.1223545,
37,2011-03-03 15:00:00,szse.399999,1003.1267502314885,1019.4704400895052,980.9095254735558,988.8319278789315,2936755.2541563674,5561076585.447332,
38,2011-03-04 15:00:00,szse.399999,989.4332631654863,1010.975350393554,975.3745667955695,1002.1543979131868,3375204.6850769767,5407638041.990443,
39,2011-03-07 15:00:00,szse.399999,1007.4028950805933,1029.2355979548065,998.0736425637181,1015.3938693304711,4297113.753107619,6929420409.657338,
40,2011-03-08 15:00:00,szse.399999,1013.4361130806768,1030.300935611136,1001.367343779812,1021.2397405146255,2963753.1637974554,4699352465.294161,
41,2011-03-09 15:00:00,szse.399999,1022.1363271239202,1036.2061288743714,1008.501389002757,1022.8547621524465,2637520.216489687,4189083048.8966107,
42,2011-03-10 15:00:00,szse.399999,1020.3446426285053,1029.5202513339805,1003.0105615087092,1010.2986263143945,2664523.466180479,4353956385.947095,
43,2011-03-11 15:00:00,szse.399999,1005.0097890434439,1022.2932147488978,992.4865611152304,1003.2585752945135,2539012.0872872616,3944251071.1439805,
44,2011-03-14 15:00:00,szse.399999,1001.6438333426667,1024.5054242321157,993.420852136886,1017.4025163988838,2104437.7740456015,2915595770.364883,
45,2011-03-15 15:00:00,szse.399999,1017.1243786892694,1025.742613773002,979.9955567110562,1007.6796122956962,2978920.010495145,5177385960.046458,
46,2011-03-16 15:00:00,szse.399999,1006.1951022265516,1026.4919001368066,996.3009649133359,1016.0405130138864,2319450.03272499,3594470661.816164,
47,2011-03-17 15:00:00,szse.399999,1007.1365333953405,1021.0422043226015,987.8420650029036,996.5352076059312,2511975.3487266083,4116529873.795529,
48,2011-03-18 15:00:00,szse.399999,1001.8923244379918,1019.5411417726989,992.2837212739769,1005.1916462899048,2027789.9169005456,2942300594.7018695,
49,2011-03-21 15:00:00,szse.399999,1004.7353565643722,1022.4621239616625,989.7000416145056,1003.0391095952092,2231504.863173548,3140836467.083902,
50,2011-03-22 15:00:00,szse.399999,1004.7306140757835,1013.254968754683,985.2793722378962,1001.1123782012688,1729348.110715301,2894083437.127841,
51,2011-03-23 15:00:00,szse.399999,1001.1597158573926,1025.6822339209161,992.8685149556477,1018.1738186375912,3219745.627485988,4385936579.857221,
52,2011-03-24 15:00:00,szse.399999,1019.297635694726,1031.311075800354,1006.7612051623921,1014.9644325670756,2196562.5326124616,3320060080.148168,
53,2011-03-25 15:00:00,szse.399999,1013.0962763474209,1032.537562356891,1005.3539492915194,1020.6972938813537,2649952.7094083508,4118169484.199349,
54,2011-03-28 15:00:00,szse.399999,1024.2642607394732,1042.6058969459002,1009.6791851675974,1021.6101540847001,2865296.1074647643,4291271732.768116,
55,2011-03-29 15:00:00,szse.399999,1018.6619098956197,1034.8199615193198,995.1486683285999,1004.2168342348012,3103405.539472204,4634111547.574718,
56,2011-03-30 15:00:00,szse.399999,1003.0571014136283,1014.9030436860633,978.4633902778843,990.872381049026,2343959.9329760177,3429045667.6564264,
57,2011-03-31 15:00:00,szse.399999,991.5647576398499,1007.0370050312662,971.9989599753093,982.1457306876375,2233045.349757033,3057886441.6438932,
58,2011-04-01 15:00:00,szse.399999,980.1366845113289,998.1731476163193,970.4607269223555,990.8150496540892,1755843.7045372552,2767976467.551552,
59,2011-04-06 15:00:00,szse.399999,988.8839588124508,1005.0499527007515,974.9551858812754,991.5393381022471,2544072.496383996,4936496397.937104,
60,2011-04-07 15:00:00,szse.399999,990.8159507231593,1009.1242599718075,980.9321070607219,998.2391868463081,1960825.312985301,3304571957.3724513,
61,2011-04-08 15:00:00,szse.399999,997.7830831135802,1014.6210282098741,989.6638040316785,1006.9241525617109,1474275.0346417527,2471117850.7353907,
62,2011-04-11 15:00:00,szse.399999,1008.1507119218818,1016.2799124827945,983.404632563154,989.170005113643,2273358.885745665,3643603062.691856,
63,2011-04-12 15:00:00,szse.399999,987.6932497084371,1001.0015969257081,975.7954970007831,986.2379897161626,1745836.6587839387,2829530116.8680496,
64,2011-04-13 15:00:00,szse.399999,983.7363129045228,1004.4263445870711,971.8425358232957,1000.4810790400629,1665205.9135327274,2921995415.759017,
65,2011-04-14 15:00:00,szse.399999,998.9220118641502,1007.3168825196298,982.1087003139493,989.1038547337511,2132033.2775197467,3512495283.2695727,
66,2011-04-15 15:00:00,szse.399999,987.3216764817616,999.0891928219344,973.6600073761474,989.3480633676853,1790432.294960863,3072504268.334712,
67,2011-04-18 15:00:00,szse.399999,987.2311190457705,1003.6483539994521,975.618100607449,991.5079331610843,2259400.2858322253,3792075855.00957,
68,2011-04-19 15:00:00,szse.399999,989.9309593601032,994.9404409121677,968.8086265031066,978.5248666184492,1956935.3503642564,3076540907.3358617,
69,2011-04-20 15:00:00,szse.399999,981.629302154174,999.8552862872594,972.182111810229,985.6163929544737,2024375.7947014947,3109356666.3515716,
70,2011-04-21 15:00:00,szse.399999,989.1936091550417,1002.7645231897391,979.6297240507437,991.3468999446669,1732646.7606066791,2618276422.2808557,
71,2011-04-22 15:00:00,szse.399999,994.746001833672,1006.3742650760453,979.9331844713731,990.7520289881227,2165522.7122339555,3563467535.0993543,
72,2011-04-25 15:00:00,szse.399999,988.269038178593,993.0633032226315,957.372707711366,963.9667131664764,1804580.6958452088,2928130054.463292,
73,2011-04-26 15:00:00,szse.399999,959.1794534703645,972.9017739503648,936.5193778367551,952.7273789613606,1383055.9476401673,2299435224.7052827,
74,2011-04-27 15:00:00,szse.399999,954.1656434686106,965.6320942762103,929.7576862514046,937.7371333511467,1720502.1519591569,2885167052.5112205,
75,2011-04-28 15:00:00,szse.399999,940.7875827257353,948.3819991641142,904.5614642733549,910.7679156903985,1426955.1661167352,2963264031.5745378,
76,2011-04-29 15:00:00,szse.399999,909.2420687685125,931.9052508172101,900.5651495218655,925.0376815264932,1334631.5262712417,2170588516.5526366,
77,2011-05-03 15:00:00,szse.399999,924.9406964870084,940.5878952324322,913.578413903408,935.7822594646392,1257631.3922932881,2295743754.6863003,
78,2011-05-04 15:00:00,szse.399999,932.1553269260461,939.0625197355199,908.2709854616634,913.2758848987283,1390912.4937561394,2595244074.112428,
79,2011-05-05 15:00:00,szse.399999,911.0570457518102,930.1622668145658,902.6191317696847,919.6216447397195,1165142.8279982728,2120491355.8120928,
80,2011-05-06 15:00:00,szse.399999,914.4216435104681,933.0221785318885,904.8996856609682,923.8911005602411,1085226.5572855857,1835305871.8319318,
81,2011-05-09 15:00:00,szse.399999,924.3951177980392,942.7228053396383,919.7743819318189,932.4415295490088,1015849.8678471517,1746768518.2436934,
82,2011-05-10 15:00:00,szse.399999,932.3267110006797,942.4239571088239,923.1990886038006,935.7396580443061,886612.6700505968,1407700028.974243,
83,2011-05-11 15:00:00,szse.399999,935.9503517023186,952.7864096928923,926.334090100515,941.7330878106939,1496623.4781672074,2357083423.3951216,
84,2011-05-12 15:00:00,szse.399999,934.6492904469372,949.4309948060991,924.2556211218953,931.1225340311937,952479.3816633283,1438827920.5518537,
85,2011-05-13 15:00:00,szse.399999,931.9824427017043,946.5858440417852,914.4323824548599,933.1111301130705,1319841.6493478194,2264615209.149091,
86,2011-05-16 15:00:00,szse.399999,931.4692733575623,943.5697400158036,922.7726970679635,931.7497488949838,1120090.5033725768,1910608396.3638122,
87,2011-05-17 15:00:00,szse.399999,931.9148102416726,944.4019498407919,918.0105376824428,929.9005252732559,1273671.8420644337,2038549278.1988728,
88,2011-05-18 15:00:00,szse.399999,927.7111475326989,942.6343995264098,920.017066233268,936.2818808750168,1251242.9672244657,2059524754.6832747,
89,2011-05-19 15:00:00,szse.399999,938.5614926077158,948.2486545763333,924.0186355847344,931.2167156624197,1135467.6970730636,1759216552.1749942,
90,2011-05-20 15:00:00,szse.399999,929.4564552141211,938.5395381711855,917.2740945048902,925.673460224242,946591.7052652875,1472297726.0147443,
91,2011-05-23 15:00:00,szse.399999,922.7611865988113,931.29662810897,887.2175234220275,893.344967480134,1650552.723184864,2348635917.469528,
92,2011-05-24 15:00:00,szse.399999,890.9677479530268,909.220825056758,873.0040547623416,896.0406930307133,1360042.733171269,1757009336.4287891,
93,2011-05-25 15:00:00,szse.399999,894.0462812671996,903.3703647527317,874.874670422071,879.4714913238724,1168929.9339654827,1551859016.909533,
94,2011-05-26 15:00:00,szse.399999,883.3590762806493,895.8968899149373,863.7095723773542,871.2315559384454,1599124.0060592764,1867618282.3574688,
95,2011-05-27 15:00:00,szse.399999,871.9393313286057,881.5739765718487,847.0141348651616,856.639356638582,1546816.1726025017,1790607296.4945507,
96,2011-05-30 15:00:00,szse.399999,852.8910144339192,867.7568387126405,836.0605068648936,844.2808321419575,1280063.6874703176,1530033461.5760999,
97,2011-05-31 15:00:00,szse.399999,843.6601170129802,862.9098947186163,834.2641211608394,858.6708327065154,1262168.6772486893,1577219686.243259,
98,2011-06-01 15:00:00,szse.399999,858.7721741013053,875.2939580552028,850.1607885924603,869.0428843369334,1195451.2023407405,1507521524.8519626,
99,2011-06-02 15:00:00,szse.399999,859.5519239027998,868.8157473337986,839.836730270283,855.5024506614402,1337674.8606913928,1817294564.705378,
100,2011-06-03 15:00:00,szse.399999,854.7309654029444,873.2361789274566,850.1084215087757,866.4172099206226,1046844.6410967123,1378481965.5529904,
101,2011-06-07 15:00:00,szse.399999,863.1281797045929,880.683438092286,859.0355404788374,874.0593150309572,936301.0306376028,1248492844.213614,
102,2011-06-08 15:00:00,szse.399999,872.7866273842723,886.7540473474464,858.8120880797718,879.0654704765836,1222929.059044443,1518048457.6624682,
103,2011-06-09 15:00:00,szse.399999,874.1652179527624,880.8309569556797,850.8819893132178,855.0937969586304,1084552.993337321,1413762271.0726721,
104,2011-06-10 15:00:00,szse.399999,852.8637480744801,866.4297284331197,837.7185386571778,854.6991557800575,1236042.423841114,1442640295.0899534,
105,2011-06-13 15:00:00,szse.399999,848.1923232406607,860.2610812870772,835.1176851077726,851.2482306221658,873784.0027328116,1082581030.6365225,
106,2011-06-14 15:00:00,szse.399999,850.6455045572902,884.4824271117162,847.6363592289728,873.7040713381049,2336028.12350268,2399090331.029546,
107,2011-06-15 15:00:00,szse.399999,872.074072795303,882.872789458789,861.1603841346337,865.4428346910724,1820404.2692045455,2027659078.3254735,
108,2011-06-16 15:00:00,szse.399999,858.1901131911407,867.0039587887261,841.8321443114268,850.0918604295878,1198336.748875522,1196129971.6496,
109,2011-06-17 15:00:00,szse.399999,848.979216342211,862.8108010437342,835.8056892625922,843.2870857049109,1751406.5930149024,2108689209.5826197,
110,2011-06-20 15:00:00,szse.399999,843.5437800795336,857.6769981927961,823.5344682899945,839.1147927329092,1767198.152167029,2148975865.9288993,
111,2011-06-21 15:00:00,szse.399999,842.1388035202049,860.5396883959428,832.6499169500701,851.7597281320235,2225148.4967481135,2523565667.942578,
112,2011-06-22 15:00:00,szse.399999,853.7020032754211,863.1266607808534,840.2532986464879,849.7540661006682,1585758.7375192058,1927650261.9626644,
113,2011-06-23 15:00:00,szse.399999,846.0196555824369,874.4995889297867,834.1024554677128,867.8016178199904,2495847.8873803746,3073480597.5412793,
114,2011-06-24 15:00:00,szse.399999,865.8388929225546,901.6140981392475,860.4177656031982,888.8699630674007,4076151.7935412894,5365262156.721963,
115,2011-06-27 15:00:00,szse.399999,889.8449787325569,911.0480435351378,882.2609055136347,897.8373923896921,2955941.82860229,3775660765.2972517,
116,2011-06-28 15:00:00,szse.399999,896.4025239274166,912.7763068221864,886.16010975001,905.5942220910082,3191288.7430235404,3998444584.0161276,
117,2011-06-29 15:00:00,szse.399999,903.888376260369,919.9392130821561,892.2996015364557,897.7935745916271,3397306.060225875,4481439229.4838915,
118,2011-06-30 15:00:00,szse.399999,896.1829104865438,923.4453887131365,892.6251882971253,914.4366062162097,3272731.5408657924,4561627266.709949,
119,2011-07-01 15:00:00,szse.399999,919.2741521160348,941.7809007933439,912.912552526903,925.8266294791034,3342968.948441681,4423921697.503028,
120,2011-07-04 15:00:00,szse.399999,930.5060930818856,959.4075817768364,925.2818899635347,950.8691802350378,3430075.947384444,4741801322.734865,
121,2011-07-05 15:00:00,szse.399999,950.4475775762825,967.6057469197528,939.1290363358108,951.0503416355477,2833809.7299783393,3902781757.0634427,
122,2011-07-06 15:00:00,szse.399999,947.0185910287655,964.4075973654705,932.4736321518708,954.9159948001494,3073436.409410097,4381850878.87316,
123,2011-07-07 15:00:00,szse.399999,954.4445885872262,981.1876806872714,944.5214308649677,956.1556092840125,3588183.1659105807,5022036130.465018,
124,2011-07-08 15:00:00,szse.399999,955.4442968605268,969.824020311634,939.6185631777429,956.8550016976861,2618569.186657307,3549386909.538614,
125,2011-07-11 15:00:00,szse.399999,956.0475180166155,974.6526988221517,944.6038622981494,961.3397173064732,3239254.3946391647,4592805308.259512,
126,2011-07-12 15:00:00,szse.399999,953.4070653991147,972.98359683823,934.5643576873689,950.7910651989538,3918393.9120392227,5614120970.456068,
127,2011-07-13 15:00:00,szse.399999,951.006439445396,980.5015322813417,946.2222074688806,974.0260497887303,3038264.864397485,4458544994.887651,
128,2011-07-14 15:00:00,szse.399999,976.7142125014137,994.7964357007343,961.06119801516,983.9900505176468,3681826.949630105,5619737906.492694,
129,2011-07-15 15:00:00,szse.399999,978.8026164492817,998.3647595739942,966.4384925782385,981.9613967922584,3800851.36074586,5983964205.987368,
130,2011-07-18 15:00:00,szse.399999,978.7251389625493,996.9104257174333,966.5250657912105,981.4582442271626,3048571.556865257,4646543550.691362,
131,2011-07-19 15:00:00,szse.399999,974.4383129619252,982.8180651871905,954.0395637573081,962.381123707262,2564681.3765178383,3692447148.700393,
132,2011-07-20 15:00:00,szse.399999,968.9041286670279,979.014896012566,951.5958986788372,964.3302079670146,1993999.625315729,3040363750.6122665,
133,2011-07-21 15:00:00,szse.399999,963.5893128174836,972.3165287085609,945.5487698167666,953.9227823375047,1902207.0874093254,2819254592.097319,
134,2011-07-22 15:00:00,szse.399999,955.385568738595,976.1731007066494,947.7292749890231,965.3120709166516,2499888.781235533,3839655120.9579844,
135,2011-07-25 15:00:00,szse.399999,960.3819590699488,970.2033016687055,915.5308824847615,926.2696714889422,2715552.545538263,3999846932.8489757,
136,2011-07-26 15:00:00,szse.399999,924.0802767746517,939.6937561074557,912.5148143922905,932.0378665628032,1727107.4158248939,2338618698.0263834,
137,2011-07-27 15:00:00,szse.399999,927.035958585289,959.2244734170444,919.6406787502041,950.6482647151677,2058574.4367198802,3068508567.49049,
138,2011-07-28 15:00:00,szse.399999,941.4149571638544,959.3963994193077,925.8815721626318,948.1874045028004,2329483.8168264874,3629004066.3316536,
139,2011-07-29 15:00:00,szse.399999,948.7084773108026,959.1557556406829,929.9958889941893,938.0223242313332,1728805.7523120951,2714340125.8692102,
140,2011-08-01 15:00:00,szse.399999,937.4043488000856,955.0748696273089,928.5024832990944,946.1837504478394,1370659.0853754447,2077326061.842406,
141,2011-08-02 15:00:00,szse.399999,940.0958038438142,951.2340378427558,920.2511027038734,942.5639793215931,1761251.2894016854,2496693436.505095,
142,2011-08-03 15:00:00,szse.399999,934.2431618342636,953.2849369119594,923.6389404281949,940.6845918619665,1596609.3337350285,2443518731.8612976,
143,2011-08-04 15:00:00,szse.399999,943.8786184912166,958.515344447426,931.1841130670529,941.9453295262175,2093104.9926621383,3138047062.6572547,
144,2011-08-05 15:00:00,szse.399999,914.4613538260569,936.2166149585447,900.33571227912,921.8216460227029,1873154.3086522063,3155790855.8592463,
145,2011-08-08 15:00:00,szse.399999,910.1534350079496,921.6526213584291,856.2200278825704,875.9010573323627,2350970.9878164423,3377626124.674707,
146,2011-08-09 15:00:00,szse.399999,851.2741280825825,893.5248660695073,832.5180591000778,882.5045948368345,2334093.6123623275,3363215675.8367825,
147,2011-08-10 15:00:00,szse.399999,895.821900669317,916.1938756463805,885.531896328136,895.8416669944651,2352973.3033739887,3414961519.0789433,
148,2011-08-11 15:00:00,szse.399999,876.5292318946109,916.7533704614665,871.2120837411113,909.1725067780175,1809286.4177889372,2718594875.78658,
149,2011-08-12 15:00:00,szse.399999,914.5320337451916,931.2999058332,902.4348698719541,914.2551555543678,2015616.243399671,2943810112.9842134,
150,2011-08-15 15:00:00,szse.399999,916.9043822086186,935.2212722679128,905.4288621681203,927.4263770622493,1381072.615585249,2154349737.028917,
151,2011-08-16 15:00:00,szse.399999,928.3700108452327,940.6756060754868,912.2988901010574,921.4162858716612,1870489.1625504696,2781069782.8850164,
152,2011-08-17 15:00:00,szse.399999,917.5494420113198,932.348269876236,906.319693881774,917.6138904174951,1235249.7402271098,1610215670.254385,
153,2011-08-18 15:00:00,szse.399999,916.182643655436,923.6137663148934,892.8928756629676,899.0351460536618,1461246.7749956255,2202301852.3160377,
154,2011-08-19 15:00:00,szse.399999,880.9837898494931,898.7743283429836,870.1772118607563,890.7772145334357,1337345.6405556127,1912314534.9694743,
155,2011-08-22 15:00:00,szse.399999,891.0541010271231,904.8523758973417,877.4254862477101,886.0659052137183,1198102.4351285142,1698189673.4920413,
156,2011-08-23 15:00:00,szse.399999,888.2156701944941,905.6390415397685,879.5965914749113,902.3472399294528,1386234.414227138,1978874393.9373806,
157,2011-08-24 15:00:00,szse.399999,904.4168180263221,920.5992983895145,892.4828325246094,900.2301031681387,1447198.4561616438,2055880610.734332,
158,2011-08-25 15:00:00,szse.399999,901.6932876185962,926.4140462154812,894.2990171653578,920.8719057854446,1915679.1181722793,2911709971.167397,
159,2011-08-26 15:00:00,szse.399999,919.3380699959853,930.3548205358023,910.257284510208,919.9774233641909,1303312.8984245667,1879161503.048358,
160,2011-08-29 15:00:00,szse.399999,914.4255476497491,918.7145896841328,895.1543867457536,900.7512318128877,1182303.99285728,1735148274.0083396,
161,2011-08-30 15:00:00,szse.399999,905.7026579569032,916.2361816905851,887.1211135237402,890.8932595745782,1150483.8797513235,1715207041.016643,
162,2011-08-31 15:00:00,szse.399999,890.6549263791773,903.5826054902356,877.5541872240298,890.198026842132,1209084.5640390406,1781456380.8994653,
163,2011-09-01 15:00:00,szse.399999,890.9702370483413,902.7027083523154,879.6907384100986,886.3186057640714,1202977.2796907576,1629740032.950608,
164,2011-09-02 15:00:00,szse.399999,884.0219626996815,895.1211526855461,869.8348818697032,879.9445140889504,1136871.6687892177,1437692683.7253773,
165,2011-09-05 15:00:00,szse.399999,873.5642276865959,880.3164296117677,851.608863274377,860.0383930470578,1109254.1470841628,1423645525.8523128,
166,2011-09-06 15:00:00,szse.399999,855.0301542091145,866.6582029564624,841.8751203959629,853.1720712944307,814178.257796978,1173384002.7025123,
167,2011-09-07 15:00:00,szse.399999,859.4182481367382,881.9175524109709,853.6305202614938,876.7568624133115,1061993.2105227422,1477142788.138391,
168,2011-09-08 15:00:00,szse.399999,879.7510445808429,888.2969375035692,865.1434346677079,869.7564176554076,814243.7025851315,1166957411.8540945,
169,2011-09-09 15:00:00,szse.399999,870.7757203255728,883.2070181526426,859.6578574736777,865.8471409508841,823530.3157098935,1182698373.2989438,
170,2011-09-13 15:00:00,szse.399999,853.9142046351142,867.3349530714031,838.1561693992498,854.2110189497835,1495485.184523074,1931609064.0819912,
171,2011-09-14 15:00:00,szse.399999,853.7420142046863,866.2885407498211,841.8821594858488,860.5067815980693,1247337.8198337208,1697088734.8817954,
172,2011-09-15 15:00:00,szse.399999,863.1182934017611,876.4165260742019,854.2002553893551,863.6515734681002,1311718.7161742344,1720751440.4282272,
173,2011-09-16 15:00:00,szse.399999,866.1392155828426,875.1142178386733,853.3738101316351,860.1232528074602,968961.8947995547,1381287986.5969183,
174,2011-09-19 15:00:00,szse.399999,856.1209655422307,860.519738382144,835.1174210748253,840.6414083563641,1351615.1518845472,1507889226.684951,
175,2011-09-20 15:00:00,szse.399999,840.2920164091913,854.2446973911104,831.3601016403411,845.3158608628742,1597725.6933591955,1928358441.6369376,
176,2011-09-21 15:00:00,szse.399999,845.065236219232,876.1005071539377,838.819545506992,870.1323910419976,2073041.9837183058,2784554097.508958,
177,2011-09-22 15:00:00,szse.399999,862.9634961255045,869.4678111117915,839.6211571284811,842.8250673043391,1807571.8969976045,2177608621.528376,
178,2011-09-23 15:00:00,szse.399999,829.2171722321289,849.392658721984,818.428419367831,838.001998006917,1928022.3028350533,2405978336.7133856,
179,2011-09-26 15:00:00,szse.399999,833.9923207980297,849.4455551546394,815.9802357070554,824.1130556675912,1501493.7008790416,2563529389.6966434,
180,2011-09-27 15:00:00,szse.399999,830.5938399579618,837.4308290757017,809.1445189731164,820.1485732206613,1390575.9491337044,1937294519.850404,
181,2011-09-28 15:00:00,szse.399999,825.2489851925379,833.2687811728545,802.683217706684,807.5756854041031,1150791.6254631546,1436712291.2488306,
182,2011-09-29 15:00:00,szse.399999,801.6706946300565,811.8824155212033,779.5981792448645,787.2412237839565,1423129.7958608326,1773183438.7871628,
183,2011-09-30 15:00:00,szse.399999,788.4698748908421,798.836678088203,773.4865180197496,786.2560730748011,1042773.6188620012,1415047176.7130759,
184,2011-10-10 15:00:00,szse.399999,789.6101891581592,797.9914328912047,771.3200626562372,778.4329575958787,975631.9671108838,1171031676.913661,
185,2011-10-11 15:00:00,szse.399999,797.7797924622489,805.7574649753388,762.2391549060069,773.930934191781,1214969.2931517488,1666772488.3628507,
186,2011-10-12 15:00:00,szse.399999,768.8328371116407,803.9446802052931,758.4279768625138,799.1410831204616,1738047.890576457,2242560840.7427926,
187,2011-10-13 15:00:00,szse.399999,799.2088651814604,818.6305939587943,792.7951963351858,807.1442467836141,1732482.6751695322,2258193887.4559016,
188,2011-10-14 15:00:00,szse.399999,805.6417801729484,817.2124737885651,792.1326148481916,808.4563717819744,1356577.3712749477,1686066971.3358445,
189,2011-10-17 15:00:00,szse.399999,809.6540021408426,824.7550405445567,800.6335009520668,812.3100528940805,1334923.8053418926,1808346587.2782667,
190,2011-10-18 15:00:00,szse.399999,806.939677728234,812.4944000436018,783.5224464195422,787.3869340296056,1030664.8751742102,1365922055.367221,
191,2011-10-19 15:00:00,szse.399999,786.8892440077772,797.2390119993293,769.0671807401427,780.3614128142914,871561.3846493701,1107158621.7161424,
192,2011-10-20 15:00:00,szse.399999,776.6360496662276,781.7871880845553,743.8954684540777,755.1917499393551,1340994.906571168,1497186460.8141482,
193,2011-10-21 15:00:00,szse.399999,754.8965823304903,763.7707228877143,732.8452885001184,739.5627673332624,1022825.8141352582,1224047372.7211971,
194,2011-10-24 15:00:00,szse.399999,741.6180370911193,759.8383459562472,724.6553232586045,754.2199915730536,1084732.9865987014,1478917855.24042,
